Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks,_added_date
Method,Image and Video Processing,Artificial Intelligence; Computer Vision,2024-12-05,12,2024,,Dual-Branch Subpixel-Guided Network for Hyperspectral Image Classification,,http://arxiv.org/abs/2412.03893v1,"Deep learning (DL) has been widely applied into hyperspectral image (HSI) classification owing to its promising feature learning and representation capabilities. However, limited by the spatial resolution of sensors, existing DL-based classification approaches mainly focus on pixel-level spectral and spatial information extraction through complex network architecture design, while ignoring the existence of mixed pixels in actual scenarios. To tackle this difficulty, we propose a novel dual-branch subpixel-guided network for HSI classification, called DSNet, which automatically integrates subpixel information and convolutional class features by introducing a deep autoencoder unmixing architecture to enhance classification performance. DSNet is capable of fully considering physically nonlinear properties within subpixels and adaptively generating diagnostic abundances in an unsupervised manner to achieve more reliable decision boundaries for class label distributions. The subpixel fusion module is designed to ensure high-quality information fusion across pixel and subpixel features, further promoting stable joint classification. Experimental results on three benchmark datasets demonstrate the effectiveness and superiority of DSNet compared with state-of-the-art DL-based HSI classification approaches. The codes will be available at https://github.com/hanzhu97702/DSNet, contributing to the remote sensing community.",https://github.com/hanzhu97702/DSNet,,"@article{han2024dualbranch,
  title={Dual-Branch Subpixel-Guided Network for Hyperspectral Image Classification},
  author={Zhu Han and Jin Yang and Lianru Gao and Zhiqiang Zeng and Bing Zhang and Jocelyn Chanussot},
  journal={arXiv preprint arXiv:2412.03893v1},
  year={2024},
  url={http://arxiv.org/abs/2412.03893v1}
}","Zhu Han, Jin Yang, Lianru Gao, Zhiqiang Zeng, Bing Zhang, Jocelyn Chanussot",CLS,2026-04-18
Survey,Image and Video Processing,Computer Vision,2024-12-06,12,2024,,Comprehensive Analysis and Improvements in Pansharpening Using Deep Learning,,http://arxiv.org/abs/2412.04896v1,"Pansharpening is a crucial task in remote sensing, enabling the generation of high-resolution multispectral images by fusing low-resolution multispectral data with high-resolution panchromatic images. This paper provides a comprehensive analysis of traditional and deep learning-based pansharpening methods. While state-of-the-art deep learning methods have significantly improved image quality, issues like spectral distortions persist. To address this, we propose enhancements to the PSGAN framework by introducing novel regularization techniques for the generator loss function. Experimental results on images from the Worldview-3 dataset demonstrate that the proposed modifications improve spectral fidelity and achieve superior performance across multiple quantitative metrics while delivering visually superior results.",,,"@article{kantharia2024comprehensive,
  title={Comprehensive Analysis and Improvements in Pansharpening Using Deep Learning},
  author={Mahek Kantharia and Neeraj Badal and Zankhana Shah},
  journal={arXiv preprint arXiv:2412.04896v1},
  year={2024},
  url={http://arxiv.org/abs/2412.04896v1}
}","Mahek Kantharia, Neeraj Badal, Zankhana Shah",,2026-04-18
Method,Computer Vision,,2024-12-11,12,2024,,SenCLIP: Enhancing zero-shot land-use mapping for Sentinel-2 with ground-level prompting,,http://arxiv.org/abs/2412.08536v1,"Pre-trained vision-language models (VLMs), such as CLIP, demonstrate impressive zero-shot classification capabilities with free-form prompts and even show some generalization in specialized domains. However, their performance on satellite imagery is limited due to the underrepresentation of such data in their training sets, which predominantly consist of ground-level images. Existing prompting techniques for satellite imagery are often restricted to generic phrases like a satellite image of ..., limiting their effectiveness for zero-shot land-use and land-cover (LULC) mapping. To address these challenges, we introduce SenCLIP, which transfers CLIPs representation to Sentinel-2 imagery by leveraging a large dataset of Sentinel-2 images paired with geotagged ground-level photos from across Europe. We evaluate SenCLIP alongside other SOTA remote sensing VLMs on zero-shot LULC mapping tasks using the EuroSAT and BigEarthNet datasets with both aerial and ground-level prompting styles. Our approach, which aligns ground-level representations with satellite imagery, demonstrates significant improvements in classification accuracy across both prompt styles, opening new possibilities for applying free-form textual descriptions in zero-shot LULC mapping.",,WACV'25,"@article{jain2024senclip,
  title={SenCLIP: Enhancing zero-shot land-use mapping for Sentinel-2 with ground-level prompting},
  author={Pallavi Jain and Dino Ienco and Roberto Interdonato and Tristan Berchoux and Diego Marcos},
  journal={arXiv preprint arXiv:2412.08536v1},
  year={2024},
  url={http://arxiv.org/abs/2412.08536v1}
}","Pallavi Jain, Dino Ienco, Roberto Interdonato, Tristan Berchoux, Diego Marcos",CLS,2026-04-18
Method,Computer Vision,,2024-12-11,12,2024,,Improving Satellite Imagery Masking using Multi-task and Transfer Learning,,http://arxiv.org/abs/2412.08545v1,"Many remote sensing applications employ masking of pixels in satellite imagery for subsequent measurements. For example, estimating water quality variables, such as Suspended Sediment Concentration (SSC) requires isolating pixels depicting water bodies unaffected by clouds, their shadows, terrain shadows, and snow and ice formation. A significant bottleneck is the reliance on a variety of data products (e.g., satellite imagery, elevation maps), and a lack of precision in individual steps affecting estimation accuracy. We propose to improve both the accuracy and computational efficiency of masking by developing a system that predicts all required masks from Harmonized Landsat and Sentinel (HLS) imagery. Our model employs multi-tasking to share computation and enable higher accuracy across tasks. We experiment with recent advances in deep network architectures and show that masking models can benefit from these, especially when combined with pre-training on large satellite imagery datasets. We present a collection of models offering different speed/accuracy trade-offs for masking. MobileNet variants are the fastest, and perform competitively with larger architectures. Transformer-based architectures are the slowest, but benefit the most from pre-training on large satellite imagery datasets. Our models provide a 9% F1 score improvement compared to previous work on water pixel identification. When integrated with an SSC estimation system, our models result in a 30x speedup while reducing estimation error by 2.64 mg/L, allowing for global-scale analysis. We also evaluate our model on a recently proposed cloud and cloud shadow estimation benchmark, where we outperform the current state-of-the-art model by at least 6% in F1 score.",,,"@article{daroya2024improving,
  title={Improving Satellite Imagery Masking using Multi-task and Transfer Learning},
  author={Rangel Daroya and Luisa Vieira Lucchese and Travis Simmons and Punwath Prum and Tamlin Pavelsky and John Gardner and Colin J. Gleason and Subhransu Maji},
  journal={arXiv preprint arXiv:2412.08545v1},
  year={2024},
  url={http://arxiv.org/abs/2412.08545v1}
}","Rangel Daroya, Luisa Vieira Lucchese, Travis Simmons, Punwath Prum, Tamlin Pavelsky, John Gardner, Colin J. Gleason, Subhransu Maji",,2026-04-18
Method,Computer Vision,,2024-12-19,12,2024,,EarthDial: Turning Multi-sensory Earth Observations to Interactive Dialogues,,http://arxiv.org/abs/2412.15190v2,"Automated analysis of vast Earth observation data via interactive Vision-Language Models (VLMs) can unlock new opportunities for environmental monitoring, disaster response, and {resource management}. Existing generic VLMs do not perform well on Remote Sensing data, while the recent Geo-spatial VLMs remain restricted to a fixed resolution and few sensor modalities. In this paper, we introduce EarthDial, a conversational assistant specifically designed for Earth Observation (EO) data, transforming complex, multi-sensory Earth observations into interactive, natural language dialogues. EarthDial supports multi-spectral, multi-temporal, and multi-resolution imagery, enabling a wide range of remote sensing tasks, including classification, detection, captioning, question answering, visual reasoning, and visual grounding. To achieve this, we introduce an extensive instruction tuning dataset comprising over 11.11M instruction pairs covering RGB, Synthetic Aperture Radar (SAR), and multispectral modalities such as Near-Infrared (NIR) and infrared. Furthermore, EarthDial handles bi-temporal and multi-temporal sequence analysis for applications like change detection. Our extensive experimental results on 44 downstream datasets demonstrate that EarthDial outperforms existing generic and domain-specific models, achieving better generalization across various EO tasks. Our source codes and pre-trained models are at https://github.com/hiyamdebary/EarthDial.",https://github.com/hiyamdebary/EarthDial,,"@article{soni2024earthdial,
  title={EarthDial: Turning Multi-sensory Earth Observations to Interactive Dialogues},
  author={Sagar Soni and Akshay Dudhane and Hiyam Debary and Mustansar Fiaz and Muhammad Akhtar Munir and Muhammad Sohail Danish and Paolo Fraccaro and Campbell D Watson and Levente J Klein and Fahad Shahbaz Khan and Salman Khan},
  journal={arXiv preprint arXiv:2412.15190v2},
  year={2024},
  url={http://arxiv.org/abs/2412.15190v2}
}","Sagar Soni, Akshay Dudhane, Hiyam Debary, Mustansar Fiaz, Muhammad Akhtar Munir, Muhammad Sohail Danish, Paolo Fraccaro, Campbell D Watson, Levente J Klein, Fahad Shahbaz Khan, Salman Khan",CLS;IC;CD;VG,2026-04-18
Method,Artificial Intelligence,cs.CL,2024-12-23,12,2024,,MineAgent: Towards Remote-Sensing Mineral Exploration with Multimodal Large Language Models,,http://arxiv.org/abs/2412.17339v1,"Remote-sensing mineral exploration is critical for identifying economically viable mineral deposits, yet it poses significant challenges for multimodal large language models (MLLMs). These include limitations in domain-specific geological knowledge and difficulties in reasoning across multiple remote-sensing images, further exacerbating long-context issues. To address these, we present MineAgent, a modular framework leveraging hierarchical judging and decision-making modules to improve multi-image reasoning and spatial-spectral integration. Complementing this, we propose MineBench, a benchmark specific for evaluating MLLMs in domain-specific mineral exploration tasks using geological and hyperspectral data. Extensive experiments demonstrate the effectiveness of MineAgent, highlighting its potential to advance MLLMs in remote-sensing mineral exploration.",,,"@article{yu2024mineagent,
  title={MineAgent: Towards Remote-Sensing Mineral Exploration with Multimodal Large Language Models},
  author={Beibei Yu and Tao Shen and Hongbin Na and Ling Chen and Denqi Li},
  journal={arXiv preprint arXiv:2412.17339v1},
  year={2024},
  url={http://arxiv.org/abs/2412.17339v1}
}","Beibei Yu, Tao Shen, Hongbin Na, Ling Chen, Denqi Li",,2026-04-18
Method,Computer Vision,,2024-12-23,12,2024,,DiffFormer: a Differential Spatial-Spectral Transformer for Hyperspectral Image Classification,,http://arxiv.org/abs/2412.17350v1,"Hyperspectral image classification (HSIC) has gained significant attention because of its potential in analyzing high-dimensional data with rich spectral and spatial information. In this work, we propose the Differential Spatial-Spectral Transformer (DiffFormer), a novel framework designed to address the inherent challenges of HSIC, such as spectral redundancy and spatial discontinuity. The DiffFormer leverages a Differential Multi-Head Self-Attention (DMHSA) mechanism, which enhances local feature discrimination by introducing differential attention to accentuate subtle variations across neighboring spectral-spatial patches. The architecture integrates Spectral-Spatial Tokenization through three-dimensional (3D) convolution-based patch embeddings, positional encoding, and a stack of transformer layers equipped with the SWiGLU activation function for efficient feature extraction (SwiGLU is a variant of the Gated Linear Unit (GLU) activation function). A token-based classification head further ensures robust representation learning, enabling precise labeling of hyperspectral pixels. Extensive experiments on benchmark hyperspectral datasets demonstrate the superiority of DiffFormer in terms of classification accuracy, computational efficiency, and generalizability, compared to existing state-of-the-art (SOTA) methods. In addition, this work provides a detailed analysis of computational complexity, showcasing the scalability of the model for large-scale remote sensing applications. The source code will be made available at \url{https://github.com/mahmad000/DiffFormer} after the first round of revision.",https://github.com/mahmad000/DiffFormer,,"@article{ahmad2024diffformer,
  title={DiffFormer: a Differential Spatial-Spectral Transformer for Hyperspectral Image Classification},
  author={Muhammad Ahmad and Manuel Mazzara and Salvatore Distefano and Adil Mehmood Khan and Silvia Liberata Ullo},
  journal={arXiv preprint arXiv:2412.17350v1},
  year={2024},
  url={http://arxiv.org/abs/2412.17350v1}
}","Muhammad Ahmad, Manuel Mazzara, Salvatore Distefano, Adil Mehmood Khan, Silvia Liberata Ullo",CLS,2026-04-18
Method,Signal Processing,,2024-12-27,12,2024,,Real-time Reflectance Generation for UAV Multispectral Imagery using an Onboard Downwelling Spectrometer in Varied Weather Conditions,,http://arxiv.org/abs/2412.19527v1,"Advancements in unmanned aerial vehicle (UAV) remote sensing with spectral imaging enable efficient assessment of critical agronomic traits. However, existing reflectance calibration or generation methods suffer from limited prediction accuracy and practical flexibility. This study explores reliable and cost-efficient methods for the accurate conversion of digital number values acquired from a multispectral imager into reflectance, leveraging real-time solar spectra as references. To ensure consistent measurements of incident light, an upward gimbal-mounted downwelling spectrometer was attached to the UAV, and a sinusoidal model was developed to correct for solar position variability. Using principal component analysis on the reference solar spectrum for band selection, a multiple linear regression model with four sensitive bands (4-Band MLR) and a 30 nm bandwidth achieved performance comparable to the direct correction method. The root mean square error (RMSE) for reflectance prediction improved by 86.1% compared to the empirical line method under fluctuating cloudy conditions and by 59.6% compared to the downwelling light sensor method averaged across different weather conditions. The RMSE was calculated as 2.24% in a ground-based diurnal validation, and 2.03% in a UAV campaign conducted at various times throughout a sunny day. Implementing the 4-Band MLR model enhanced the consistency of canopy reflectance within a homogeneous vegetation area by 95.0% during spectral imaging in a large rice field under significant cloud fluctuations. Additionally, improvements of 86.0% and 90.3% were noted for two vegetation indices: the normalized difference vegetation index (NDVI; a ratio index) and the difference vegetation index (DVI; a non-ratio index), respectively.",,,"@article{xie2024realtime,
  title={Real-time Reflectance Generation for UAV Multispectral Imagery using an Onboard Downwelling Spectrometer in Varied Weather Conditions},
  author={Jiayang Xie and Yutao Shen and Haiyan Cen},
  journal={arXiv preprint arXiv:2412.19527v1},
  year={2024},
  url={http://arxiv.org/abs/2412.19527v1}
}","Jiayang Xie, Yutao Shen, Haiyan Cen",,2026-04-18
Method,Computer Vision,Image and Video Processing,2025-01-03,1,2025,,Transformer-Driven Inverse Problem Transform for Fast Blind Hyperspectral Image Dehazing,,http://arxiv.org/abs/2501.01924v1,"Hyperspectral dehazing (HyDHZ) has become a crucial signal processing technology to facilitate the subsequent identification and classification tasks, as the airborne visible/infrared imaging spectrometer (AVIRIS) data portal reports a massive portion of haze-corrupted areas in typical hyperspectral remote sensing images. The idea of inverse problem transform (IPT) has been proposed in recent remote sensing literature in order to reformulate a hardly tractable inverse problem (e.g., HyDHZ) into a relatively simple one. Considering the emerging spectral super-resolution (SSR) technique, which spectrally upsamples multispectral data to hyperspectral data, we aim to solve the challenging HyDHZ problem by reformulating it as an SSR problem. Roughly speaking, the proposed algorithm first automatically selects some uncorrupted/informative spectral bands, from which SSR is applied to spectrally upsample the selected bands in the feature space, thereby obtaining a clean hyperspectral image (HSI). The clean HSI is then further refined by a deep transformer network to obtain the final dehazed HSI, where a global attention mechanism is designed to capture nonlocal information. There are very few HyDHZ works in existing literature, and this article introduces the powerful spatial-spectral transformer into HyDHZ for the first time. Remarkably, the proposed transformer-driven IPT-based HyDHZ (T2HyDHZ) is a blind algorithm without requiring the user to manually select the corrupted region. Extensive experiments demonstrate the superiority of T2HyDHZ with less color distortion.",,IEEE Transactions on Geoscience and Remote Sensing (TGRS),"@article{tang2025transformerdriven,
  title={Transformer-Driven Inverse Problem Transform for Fast Blind Hyperspectral Image Dehazing},
  author={Po-Wei Tang and Chia-Hsiang Lin and Yangrui Liu},
  journal={arXiv preprint arXiv:2501.01924v1},
  year={2025},
  url={http://arxiv.org/abs/2501.01924v1}
}","Po-Wei Tang, Chia-Hsiang Lin, Yangrui Liu",CLS;SR,2026-04-18
Method,Computer Vision,,2025-01-08,1,2025,,Discrete Wavelet Transform-Based Capsule Network for Hyperspectral Image Classification,,http://arxiv.org/abs/2501.04643v1,"Hyperspectral image (HSI) classification is a crucial technique for remote sensing to build large-scale earth monitoring systems. HSI contains much more information than traditional visual images for identifying the categories of land covers. One recent feasible solution for HSI is to leverage CapsNets for capturing spectral-spatial information. However, these methods require high computational requirements due to the full connection architecture between stacked capsule layers. To solve this problem, a DWT-CapsNet is proposed to identify partial but important connections in CapsNet for a effective and efficient HSI classification. Specifically, we integrate a tailored attention mechanism into a Discrete Wavelet Transform (DWT)-based downsampling layer, alleviating the information loss problem of conventional downsampling operation in feature extractors. Moreover, we propose a novel multi-scale routing algorithm that prunes a large proportion of connections in CapsNet. A capsule pyramid fusion mechanism is designed to aggregate the spectral-spatial relationships in multiple levels of granularity, and then a self-attention mechanism is further conducted in a partially and locally connected architecture to emphasize the meaningful relationships. As shown in the experimental results, our method achieves state-of-the-art accuracy while keeping lower computational demand regarding running time, flops, and the number of parameters, rendering it an appealing choice for practical implementation in HSI classification.",,28 Pages; 9 Figure,"@article{gao2025discrete,
  title={Discrete Wavelet Transform-Based Capsule Network for Hyperspectral Image Classification},
  author={Zhiqiang Gao and Jiaqi Wang and Hangchi Shen and Zhihao Dou and Xiangbo Zhang and Kaizhu Huang},
  journal={arXiv preprint arXiv:2501.04643v1},
  year={2025},
  url={http://arxiv.org/abs/2501.04643v1}
}","Zhiqiang Gao, Jiaqi Wang, Hangchi Shen, Zhihao Dou, Xiangbo Zhang, Kaizhu Huang",CLS,2026-04-18
Method,Computer Vision,Image and Video Processing,2025-01-14,1,2025,,Robust Hyperspectral Image Panshapring via Sparse Spatial-Spectral Representation,,http://arxiv.org/abs/2501.07953v1,"High-resolution hyperspectral imaging plays a crucial role in various remote sensing applications, yet its acquisition often faces fundamental limitations due to hardware constraints. This paper introduces S$^{3}$RNet, a novel framework for hyperspectral image pansharpening that effectively combines low-resolution hyperspectral images (LRHSI) with high-resolution multispectral images (HRMSI) through sparse spatial-spectral representation. The core of S$^{3}$RNet is the Multi-Branch Fusion Network (MBFN), which employs parallel branches to capture complementary features at different spatial and spectral scales. Unlike traditional approaches that treat all features equally, our Spatial-Spectral Attention Weight Block (SSAWB) dynamically adjusts feature weights to maintain sparse representation while suppressing noise and redundancy. To enhance feature propagation, we incorporate the Dense Feature Aggregation Block (DFAB), which efficiently aggregates inputted features through dense connectivity patterns. This integrated design enables S$^{3}$RNet to selectively emphasize the most informative features from differnt scale while maintaining computational efficiency. Comprehensive experiments demonstrate that S$^{3}$RNet achieves state-of-the-art performance across multiple evaluation metrics, showing particular strength in maintaining high reconstruction quality even under challenging noise conditions. The code will be made publicly available.",,Submitted to IGARSS 2025,"@article{lee2025robust,
  title={Robust Hyperspectral Image Panshapring via Sparse Spatial-Spectral Representation},
  author={Chia-Ming Lee and Yu-Fan Lin and Li-Wei Kang and Chih-Chung Hsu},
  journal={arXiv preprint arXiv:2501.07953v1},
  year={2025},
  url={http://arxiv.org/abs/2501.07953v1}
}","Chia-Ming Lee, Yu-Fan Lin, Li-Wei Kang, Chih-Chung Hsu",,2026-04-18
Dataset,Computer Vision,,2025-01-14,1,2025,,EarthView: A Large Scale Remote Sensing Dataset for Self-Supervision,,http://arxiv.org/abs/2501.08111v1,"This paper presents EarthView, a comprehensive dataset specifically designed for self-supervision on remote sensing data, intended to enhance deep learning applications on Earth monitoring tasks. The dataset spans 15 tera pixels of global remote-sensing data, combining imagery from a diverse range of sources, including NEON, Sentinel, and a novel release of 1m spatial resolution data from Satellogic. Our dataset provides a wide spectrum of image data with varying resolutions, harnessed from different sensors and organized coherently into an accessible HuggingFace dataset in parquet format. This data spans five years, from 2017 to 2022. Accompanying the dataset, we introduce EarthMAE, a tailored Masked Autoencoder, developed to tackle the distinct challenges of remote sensing data. Trained in a self-supervised fashion, EarthMAE effectively processes different data modalities such as hyperspectral, multispectral, topographical data, segmentation maps, and temporal structure. This model helps us show that pre-training on Satellogic data improves performance on downstream tasks. While there is still a gap to fill in MAE for heterogeneous data, we regard this innovative combination of an expansive, diverse dataset and a versatile model adapted for self-supervised learning as a stride forward in deep learning for Earth monitoring.",,2nd Workshop on Computer Vision for Earth Observation (CV4EO) Applications,"@article{velazquez2025earthview,
  title={EarthView: A Large Scale Remote Sensing Dataset for Self-Supervision},
  author={Diego Velazquez and Pau Rodriguez López and Sergio Alonso and Josep M. Gonfaus and Jordi Gonzalez and Gerardo Richarte and Javier Marin and Yoshua Bengio and Alexandre Lacoste},
  journal={arXiv preprint arXiv:2501.08111v1},
  year={2025},
  url={http://arxiv.org/abs/2501.08111v1}
}","Diego Velazquez, Pau Rodriguez López, Sergio Alonso, Josep M. Gonfaus, Jordi Gonzalez, Gerardo Richarte, Javier Marin, Yoshua Bengio, Alexandre Lacoste",,2026-04-18
Method,Computer Vision,,2025-01-17,1,2025,,A Vision-Language Framework for Multispectral Scene Representation Using Language-Grounded Features,,http://arxiv.org/abs/2501.10144v1,"Scene understanding in remote sensing often faces challenges in generating accurate representations for complex environments such as various land use areas or coastal regions, which may also include snow, clouds, or haze. To address this, we present a vision-language framework named Spectral LLaVA, which integrates multispectral data with vision-language alignment techniques to enhance scene representation and description. Using the BigEarthNet v2 dataset from Sentinel-2, we establish a baseline with RGB-based scene descriptions and further demonstrate substantial improvements through the incorporation of multispectral information. Our framework optimizes a lightweight linear projection layer for alignment while keeping the vision backbone of SpectralGPT frozen. Our experiments encompass scene classification using linear probing and language modeling for jointly performing scene classification and description generation. Our results highlight Spectral LLaVA's ability to produce detailed and accurate descriptions, particularly for scenarios where RGB data alone proves inadequate, while also enhancing classification performance by refining SpectralGPT features into semantically meaningful representations.",,,"@article{karanfil2025a,
  title={A Vision-Language Framework for Multispectral Scene Representation Using Language-Grounded Features},
  author={Enes Karanfil and Nevrez Imamoglu and Erkut Erdem and Aykut Erdem},
  journal={arXiv preprint arXiv:2501.10144v1},
  year={2025},
  url={http://arxiv.org/abs/2501.10144v1}
}","Enes Karanfil, Nevrez Imamoglu, Erkut Erdem, Aykut Erdem",CLS;IC,2026-04-18
Method,Computer Vision,Machine Learning,2025-01-21,1,2025,,Progressive Cross Attention Network for Flood Segmentation using Multispectral Satellite Imagery,,http://arxiv.org/abs/2501.11923v1,"In recent years, the integration of deep learning techniques with remote sensing technology has revolutionized the way natural hazards, such as floods, are monitored and managed. However, existing methods for flood segmentation using remote sensing data often overlook the utility of correlative features among multispectral satellite information. In this study, we introduce a progressive cross attention network (ProCANet), a deep learning model that progressively applies both self- and cross-attention mechanisms to multispectral features, generating optimal feature combinations for flood segmentation. The proposed model was compared with state-of-the-art approaches using Sen1Floods11 dataset and our bespoke flood data generated for the Citarum River basin, Indonesia. Our model demonstrated superior performance with the highest Intersection over Union (IoU) score of 0.815. Our results in this study, coupled with the ablation assessment comparing scenarios with and without attention across various modalities, opens a promising path for enhancing the accuracy of flood analysis using remote sensing technology.",,IEEE Geoscience and Remote Sensing Letters,"@article{feliren2025progressive,
  title={Progressive Cross Attention Network for Flood Segmentation using Multispectral Satellite Imagery},
  author={Vicky Feliren and Fithrothul Khikmah and Irfan Dwiki Bhaswara and Bahrul I. Nasution and Alex M. Lechner and Muhamad Risqi U. Saputra},
  journal={arXiv preprint arXiv:2501.11923v1},
  year={2025},
  url={http://arxiv.org/abs/2501.11923v1}
}","Vicky Feliren, Fithrothul Khikmah, Irfan Dwiki Bhaswara, Bahrul I. Nasution, Alex M. Lechner, Muhamad Risqi U. Saputra",,2026-04-18
Method,Computer Vision,Artificial Intelligence; Image and Video Processing,2025-01-21,1,2025,,fabSAM: A Farmland Boundary Delineation Method Based on the Segment Anything Model,,http://arxiv.org/abs/2501.12487v1,"Delineating farmland boundaries is essential for agricultural management such as crop monitoring and agricultural census. Traditional methods using remote sensing imagery have been efficient but limited in generalisation. The Segment Anything Model (SAM), known for its impressive zero shot performance, has been adapted for remote sensing tasks through prompt learning and fine tuning. Here, we propose a SAM based farmland boundary delineation framework 'fabSAM' that combines a Deeplabv3+ based Prompter and SAM. Also, a fine tuning strategy was introduced to enable SAMs decoder to improve the use of prompt information. Experimental results on the AI4Boundaries and AI4SmallFarms datasets have shown that fabSAM has a significant improvement in farmland region identification and boundary delineation. Compared to zero shot SAM, fabSAM surpassed it by 23.5% and 15.1% in mIOU on the AI4Boundaries and AI4SmallFarms datasets, respectively. For Deeplabv3+, fabSAM outperformed it by 4.9% and 12.5% in mIOU, respectively. These results highlight the effectiveness of fabSAM, which also means that we can more easily obtain the global farmland region and boundary maps from open source satellite image datasets like Sentinel2.",,,"@article{xie2025fabsam,
  title={fabSAM: A Farmland Boundary Delineation Method Based on the Segment Anything Model},
  author={Yufeng Xie and Hanzhi Wu and Hongxiang Tong and Lei Xiao and Wenwen Zhou and Ling Li and Thomas Cherico Wanger},
  journal={arXiv preprint arXiv:2501.12487v1},
  year={2025},
  url={http://arxiv.org/abs/2501.12487v1}
}","Yufeng Xie, Hanzhi Wu, Hongxiang Tong, Lei Xiao, Wenwen Zhou, Ling Li, Thomas Cherico Wanger",,2026-04-18
Method,Computer Vision,Artificial Intelligence; Machine Learning,2025-01-23,1,2025,,Enhancing kelp forest detection in remote sensing images using crowdsourced labels with Mixed Vision Transformers and ConvNeXt segmentation models,,http://arxiv.org/abs/2501.14001v1,"Kelp forests, as foundation species, are vital to marine ecosystems, providing essential food and habitat for numerous organisms. This study explores the integration of crowdsourced labels with advanced artificial intelligence models to develop a fast and accurate kelp canopy detection pipeline using Landsat images. Building on the success of a machine learning competition, where this approach ranked third and performed consistently well on both local validation and public and private leaderboards, the research highlights the effectiveness of combining Mixed Vision Transformers (MIT) with ConvNeXt models. Training these models on various image sizes significantly enhanced the accuracy of the ensemble results. U-Net emerged as the best segmentation architecture, with UpperNet also contributing to the final ensemble. Key Landsat bands, such as ShortWave InfraRed (SWIR1) and Near-InfraRed (NIR), were crucial while altitude data was used in postprocessing to eliminate false positives on land. The methodology achieved a high detection rate, accurately identifying about three out of four pixels containing kelp canopy while keeping false positives low. Despite the medium resolution of Landsat satellites, their extensive historical coverage makes them effective for studying kelp forests. This work also underscores the potential of combining machine learning models with crowdsourced data for effective and scalable environmental monitoring. All running code for training all models and inference can be found at https://github.com/IoannisNasios/Kelp_Forests.",https://github.com/IoannisNasios/Kelp_Forests,,"@article{nasios2025enhancing,
  title={Enhancing kelp forest detection in remote sensing images using crowdsourced labels with Mixed Vision Transformers and ConvNeXt segmentation models},
  author={Ioannis Nasios},
  journal={arXiv preprint arXiv:2501.14001v1},
  year={2025},
  url={http://arxiv.org/abs/2501.14001v1}
}",Ioannis Nasios,,2026-04-18
Method,Computer Vision,,2025-01-27,1,2025,,SPECIAL: Zero-shot Hyperspectral Image Classification With CLIP,,http://arxiv.org/abs/2501.16222v3,"Hyperspectral image (HSI) classification aims to categorize each pixel in an HSI into a specific land cover class, which is crucial for applications such as remote sensing, environmental monitoring, and agriculture. Although deep learning-based HSI classification methods have achieved significant advancements, existing methods still rely on manually labeled data for training, which is both time-consuming and labor-intensive. To address this limitation, we introduce a novel zero-shot hyperspectral image classification framework based on CLIP (SPECIAL), aiming to eliminate the need for manual annotations. The SPECIAL framework consists of two main stages: (1) CLIP-based pseudo-label generation, and (2) noisy label learning. In the first stage, HSI is spectrally interpolated to produce RGB bands. These bands are subsequently classified using CLIP, resulting in noisy pseudo-labels that are accompanied by confidence scores. To improve the quality of these labels, we propose a scaling strategy that fuses predictions from multiple spatial scales. In the second stage, spectral information and a label refinement technique are incorporated to mitigate label noise and further enhance classification accuracy. Experimental results on three benchmark datasets demonstrate that our SPECIAL outperforms existing methods in zero-shot HSI classification, showing its potential for more practical applications. The code is available at https://github.com/LiPang/SPECIAL.",https://github.com/LiPang/SPECIAL,,"@article{pang2025special,
  title={SPECIAL: Zero-shot Hyperspectral Image Classification With CLIP},
  author={Li Pang and Jing Yao and Kaiyu Li and Jun Zhou and Deyu Meng and Xiangyong Cao},
  journal={arXiv preprint arXiv:2501.16222v3},
  year={2025},
  url={http://arxiv.org/abs/2501.16222v3}
}","Li Pang, Jing Yao, Kaiyu Li, Jun Zhou, Deyu Meng, Xiangyong Cao",CLS,2026-04-18
Method,Image and Video Processing,,2025-01-28,1,2025,,Depth Separable architecture for Sentinel-5P Super-Resolution,,http://arxiv.org/abs/2501.17210v1,"Sentinel-5P (S5P) satellite provides atmospheric measurements for air quality and climate monitoring. While the S5P satellite offers rich spectral resolution, it inherits physical limitations that restricts its spatial resolution. Super-resolution (SR) techniques can overcome these limitations and enhance the spatial resolution of S5P data. In this work, we introduce a novel SR model specifically designed for S5P data that have eight spectral bands with around 500 channels for each band. Our proposed S5-DSCR model relies on Depth Separable Convolution (DSC) architecture to effectively perform spatial SR by exploiting cross-channel correlations. Quantitative evaluation demonstrates that our model outperforms existing methods for the majority of the spectral bands. This work highlights the potential of leveraging DSC architecture to address the challenges of hyperspectral SR. Our model allows for capturing fine details necessary for precise analysis and paves the way for advancements in air quality monitoring as well as remote sensing applications.",,,"@article{ali2025depth,
  title={Depth Separable architecture for Sentinel-5P Super-Resolution},
  author={Hyam Omar Ali and Romain Abraham and Bruno Galerne},
  journal={arXiv preprint arXiv:2501.17210v1},
  year={2025},
  url={http://arxiv.org/abs/2501.17210v1}
}","Hyam Omar Ali, Romain Abraham, Bruno Galerne",SR,2026-04-18
