Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks,_added_date
Method,math.DS,math.DG; math.OC,2020-12-31,12,2020,,Multi-agent systems for quadcopters,,http://arxiv.org/abs/2101.00033v2,"Unmanned Aerial Vehicles (UAVs) have been increasingly used in the context of remote sensing missions such as target search and tracking, mapping, or surveillance monitoring. In the first part of our paper we consider agent dynamics, network topologies, and collective behaviors. The objective is to enable multiple UAVs to collaborate toward a common goal, as one would find in a remote sensing setting. An agreement protocol is carried out by the multi-agents using local information, and without external user input. The second part of the paper focuses on the equations of motion for a specific type of UAV, the quadcopter, and expresses them as an affine nonlinear control system. Finally, we illustrate our work with a simulation of an agreement protocol for dynamically sound quadcopters augmenting the particle graph theoretic approach with orientation and a proper dynamics for quadcopters.",,"28 pages, 12 figures","@article{carney2020multiagent,
  title={Multi-agent systems for quadcopters},
  author={Richard Carney and Monique Chyba and Chris Gray and Corey Shanbrom and George Wilkens},
  journal={arXiv preprint arXiv:2101.00033v2},
  year={2020},
  url={http://arxiv.org/abs/2101.00033v2}
}","Richard Carney, Monique Chyba, Chris Gray, Corey Shanbrom, George Wilkens",,2026-04-18
Method,Computer Vision,,2021-01-16,1,2021,,Adaptive Remote Sensing Image Attribute Learning for Active Object Detection,,http://arxiv.org/abs/2101.06438v1,"In recent years, deep learning methods bring incredible progress to the field of object detection. However, in the field of remote sensing image processing, existing methods neglect the relationship between imaging configuration and detection performance, and do not take into account the importance of detection performance feedback for improving image quality. Therefore, detection performance is limited by the passive nature of the conventional object detection framework. In order to solve the above limitations, this paper takes adaptive brightness adjustment and scale adjustment as examples, and proposes an active object detection method based on deep reinforcement learning. The goal of adaptive image attribute learning is to maximize the detection performance. With the help of active object detection and image attribute adjustment strategies, low-quality images can be converted into high-quality images, and the overall performance is improved without retraining the detector.",,25th International Conference on Pattern Recognition (ICPR),"@article{xu2021adaptive,
  title={Adaptive Remote Sensing Image Attribute Learning for Active Object Detection},
  author={Nuo Xu and Chunlei Huo and Jiacheng Guo and Yiwei Liu and Jian Wang and Chunhong Pan},
  journal={arXiv preprint arXiv:2101.06438v1},
  year={2021},
  url={http://arxiv.org/abs/2101.06438v1}
}","Nuo Xu, Chunlei Huo, Jiacheng Guo, Yiwei Liu, Jian Wang, Chunhong Pan",OD,2026-04-18
Method,Image and Video Processing,Computer Vision; Machine Learning,2021-03-15,3,2021,,Deep Reinforcement Learning for Band Selection in Hyperspectral Image Classification,,http://arxiv.org/abs/2103.08741v1,"Band selection refers to the process of choosing the most relevant bands in a hyperspectral image. By selecting a limited number of optimal bands, we aim at speeding up model training, improving accuracy, or both. It reduces redundancy among spectral bands while trying to preserve the original information of the image. By now many efforts have been made to develop unsupervised band selection approaches, of which the majority are heuristic algorithms devised by trial and error. In this paper, we are interested in training an intelligent agent that, given a hyperspectral image, is capable of automatically learning policy to select an optimal band subset without any hand-engineered reasoning. To this end, we frame the problem of unsupervised band selection as a Markov decision process, propose an effective method to parameterize it, and finally solve the problem by deep reinforcement learning. Once the agent is trained, it learns a band-selection policy that guides the agent to sequentially select bands by fully exploiting the hyperspectral image and previously picked bands. Furthermore, we propose two different reward schemes for the environment simulation of deep reinforcement learning and compare them in experiments. This, to the best of our knowledge, is the first study that explores a deep reinforcement learning model for hyperspectral image analysis, thus opening a new door for future research and showcasing the great potential of deep reinforcement learning in remote sensing applications. Extensive experiments are carried out on four hyperspectral data sets, and experimental results demonstrate the effectiveness of the proposed method.",,,"@article{mou2021deep,
  title={Deep Reinforcement Learning for Band Selection in Hyperspectral Image Classification},
  author={Lichao Mou and Sudipan Saha and Yuansheng Hua and Francesca Bovolo and Lorenzo Bruzzone and Xiao Xiang Zhu},
  journal={arXiv preprint arXiv:2103.08741v1},
  year={2021},
  url={http://arxiv.org/abs/2103.08741v1}
}","Lichao Mou, Sudipan Saha, Yuansheng Hua, Francesca Bovolo, Lorenzo Bruzzone, Xiao Xiang Zhu",CLS,2026-04-18
Method,cs.DC,Computer Vision; Machine Learning,2021-05-30,5,2021,,High Performance Hyperspectral Image Classification using Graphics Processing Units,,http://arxiv.org/abs/2106.12942v1,"Real-time remote sensing applications like search and rescue missions, military target detection, environmental monitoring, hazard prevention and other time-critical applications require onboard real time processing capabilities or autonomous decision making. Some unmanned remote systems like satellites are physically remote from their operators, and all control of the spacecraft and data returned by the spacecraft must be transmitted over a wireless radio link. This link may not be available for extended periods when the satellite is out of line of sight of its ground station. Therefore, lightweight, small size and low power consumption hardware is essential for onboard real time processing systems. With increasing dimensionality, size and resolution of recent hyperspectral imaging sensors, additional challenges are posed upon remote sensing processing systems and more capable computing architectures are needed. Graphical Processing Units (GPUs) emerged as promising architecture for light weight high performance computing that can address these computational requirements for onboard systems. The goal of this study is to build high performance methods for onboard hyperspectral analysis. We propose accelerated methods for the well-known recursive hierarchical segmentation (RHSEG) clustering method, using GPUs, hybrid multicore CPU with a GPU and hybrid multi-core CPU/GPU clusters. RHSEG is a method developed by the National Aeronautics and Space Administration (NASA), which is designed to provide rich classification information with several output levels. The achieved speedups by parallel solutions compared to CPU sequential implementations are 21x for parallel single GPU and 240x for hybrid multi-node computer clusters with 16 computing nodes. The energy consumption is reduced to 74% using a single GPU compared to the equivalent parallel CPU cluster.",,"Master Thesis, Ain Shams University","@article{hossam2021high,
  title={High Performance Hyperspectral Image Classification using Graphics Processing Units},
  author={Mahmoud Hossam},
  journal={arXiv preprint arXiv:2106.12942v1},
  year={2021},
  url={http://arxiv.org/abs/2106.12942v1}
}",Mahmoud Hossam,CLS;OD,2026-04-18
Method,Computer Vision,Image and Video Processing,2022-01-04,1,2022,,DIAL: Deep Interactive and Active Learning for Semantic Segmentation in Remote Sensing,,http://arxiv.org/abs/2201.01047v1,"We propose in this article to build up a collaboration between a deep neural network and a human in the loop to swiftly obtain accurate segmentation maps of remote sensing images. In a nutshell, the agent iteratively interacts with the network to correct its initially flawed predictions. Concretely, these interactions are annotations representing the semantic labels. Our methodological contribution is twofold. First, we propose two interactive learning schemes to integrate user inputs into deep neural networks. The first one concatenates the annotations with the other network's inputs. The second one uses the annotations as a sparse ground-truth to retrain the network. Second, we propose an active learning strategy to guide the user towards the most relevant areas to annotate. To this purpose, we compare different state-of-the-art acquisition functions to evaluate the neural network uncertainty such as ConfidNet, entropy or ODIN. Through experiments on three remote sensing datasets, we show the effectiveness of the proposed methods. Notably, we show that active learning based on uncertainty estimation enables to quickly lead the user towards mistakes and that it is thus relevant to guide the user interventions.",,,"@article{lenczner2022dial,
  title={DIAL: Deep Interactive and Active Learning for Semantic Segmentation in Remote Sensing},
  author={Gaston Lenczner and Adrien Chan-Hon-Tong and Bertrand Le Saux and Nicola Luminari and Guy Le Besnerais},
  journal={arXiv preprint arXiv:2201.01047v1},
  year={2022},
  url={http://arxiv.org/abs/2201.01047v1}
}","Gaston Lenczner, Adrien Chan-Hon-Tong, Bertrand Le Saux, Nicola Luminari, Guy Le Besnerais",SEG,2026-04-18
Method,Computer Vision,,2022-06-18,6,2022,,A Dynamic Data Driven Approach for Explainable Scene Understanding,,http://arxiv.org/abs/2206.09089v1,"Scene-understanding is an important topic in the area of Computer Vision, and illustrates computational challenges with applications to a wide range of domains including remote sensing, surveillance, smart agriculture, robotics, autonomous driving, and smart cities. We consider the active explanation-driven understanding and classification of scenes. Suppose that an agent utilizing one or more sensors is placed in an unknown environment, and based on its sensory input, the agent needs to assign some label to the perceived scene. The agent can adjust its sensor(s) to capture additional details about the scene, but there is a cost associated with sensor manipulation, and as such, it is important for the agent to understand the scene in a fast and efficient manner. It is also important that the agent understand not only the global state of a scene (e.g., the category of the scene or the major events taking place in the scene) but also the characteristics/properties of the scene that support decisions and predictions made about the global state of the scene. Finally, when the agent encounters an unknown scene category, it must be capable of refusing to assign a label to the scene, requesting aid from a human, and updating its underlying knowledge base and machine learning models based on feedback provided by the human. We introduce a dynamic data driven framework for the active explanation-driven classification of scenes. Our framework is entitled ACUMEN: Active Classification and Understanding Method by Explanation-driven Networks. To demonstrate the utility of the proposed ACUMEN approach and show how it can be adapted to a domain-specific application, we focus on an example case study involving the classification of indoor scenes using an active robotic agent with vision-based sensors, i.e., an electro-optical camera.",,Unpublished draft of book chapter,"@article{daniels2022a,
  title={A Dynamic Data Driven Approach for Explainable Scene Understanding},
  author={Zachary A Daniels and Dimitris Metaxas},
  journal={arXiv preprint arXiv:2206.09089v1},
  year={2022},
  url={http://arxiv.org/abs/2206.09089v1}
}","Zachary A Daniels, Dimitris Metaxas",CLS,2026-04-18
Method,Computer Vision,,2022-09-08,9,2022,,Cross-Modal Knowledge Transfer Without Task-Relevant Source Data,,http://arxiv.org/abs/2209.04027v1,"Cost-effective depth and infrared sensors as alternatives to usual RGB sensors are now a reality, and have some advantages over RGB in domains like autonomous navigation and remote sensing. As such, building computer vision and deep learning systems for depth and infrared data are crucial. However, large labeled datasets for these modalities are still lacking. In such cases, transferring knowledge from a neural network trained on a well-labeled large dataset in the source modality (RGB) to a neural network that works on a target modality (depth, infrared, etc.) is of great value. For reasons like memory and privacy, it may not be possible to access the source data, and knowledge transfer needs to work with only the source models. We describe an effective solution, SOCKET: SOurce-free Cross-modal KnowledgE Transfer for this challenging task of transferring knowledge from one source modality to a different target modality without access to task-relevant source data. The framework reduces the modality gap using paired task-irrelevant data, as well as by matching the mean and variance of the target features with the batch-norm statistics that are present in the source models. We show through extensive experiments that our method significantly outperforms existing source-free methods for classification tasks which do not account for the modality gap.",,,"@article{ahmed2022crossmodal,
  title={Cross-Modal Knowledge Transfer Without Task-Relevant Source Data},
  author={Sk Miraj Ahmed and Suhas Lohit and Kuan-Chuan Peng and Michael J. Jones and Amit K. Roy-Chowdhury},
  journal={arXiv preprint arXiv:2209.04027v1},
  year={2022},
  url={http://arxiv.org/abs/2209.04027v1}
}","Sk Miraj Ahmed, Suhas Lohit, Kuan-Chuan Peng, Michael J. Jones, Amit K. Roy-Chowdhury",CLS,2026-04-18
Method,Machine Learning,eess.SY,2022-09-15,9,2022,,Multi-time Predictions of Wildfire Grid Map using Remote Sensing Local Data,,http://arxiv.org/abs/2209.10102v1,"Due to recent climate changes, we have seen more frequent and severe wildfires in the United States. Predicting wildfires is critical for natural disaster prevention and mitigation. Advances in technologies in data processing and communication enabled us to access remote sensing data. With the remote sensing data, valuable spatiotemporal statistical models can be created and used for resource management practices. This paper proposes a distributed learning framework that shares local data collected in ten locations in the western USA throughout the local agents. The local agents aim to predict wildfire grid maps one, two, three, and four weeks in advance while online processing the remote sensing data stream. The proposed model has distinct features that address the characteristic need in prediction evaluations, including dynamic online estimation and time-series modeling. Local fire event triggers are not isolated between locations, and there are confounding factors when local data is analyzed due to incomplete state observations. Compared to existing approaches that do not account for incomplete state observation within wildfire time-series data, on average, we can achieve higher prediction performance.",,IEEE ICKG 2022,"@article{yoon2022multitime,
  title={Multi-time Predictions of Wildfire Grid Map using Remote Sensing Local Data},
  author={Hyung-Jin Yoon and Petros Voulgaris},
  journal={arXiv preprint arXiv:2209.10102v1},
  year={2022},
  url={http://arxiv.org/abs/2209.10102v1}
}","Hyung-Jin Yoon, Petros Voulgaris",,2026-04-18
Method,quant-ph,Machine Learning; cs.SE,2023-02-14,2,2023,,Quantum algorithms applied to satellite mission planning for Earth observation,,http://arxiv.org/abs/2302.07181v2,"Earth imaging satellites are a crucial part of our everyday lives that enable global tracking of industrial activities. Use cases span many applications, from weather forecasting to digital maps, carbon footprint tracking, and vegetation monitoring. However, there are limitations; satellites are difficult to manufacture, expensive to maintain, and tricky to launch into orbit. Therefore, satellites must be employed efficiently. This poses a challenge known as the satellite mission planning problem, which could be computationally prohibitive to solve on large scales. However, close-to-optimal algorithms, such as greedy reinforcement learning and optimization algorithms, can often provide satisfactory resolutions. This paper introduces a set of quantum algorithms to solve the mission planning problem and demonstrate an advantage over the classical algorithms implemented thus far. The problem is formulated as maximizing the number of high-priority tasks completed on real datasets containing thousands of tasks and multiple satellites. This work demonstrates that through solution-chaining and clustering, optimization and machine learning algorithms offer the greatest potential for optimal solutions. This paper notably illustrates that a hybridized quantum-enhanced reinforcement learning agent can achieve a completion percentage of 98.5% over high-priority tasks, significantly improving over the baseline greedy methods with a completion rate of 75.8%. The results presented in this work pave the way to quantum-enabled solutions in the space industry and, more generally, future mission planning problems across industries.",,"13 pages, 9 figures","@article{rainjonneau2023quantum,
  title={Quantum algorithms applied to satellite mission planning for Earth observation},
  author={Serge Rainjonneau and Igor Tokarev and Sergei Iudin and Saaketh Rayaprolu and Karan Pinto and Daria Lemtiuzhnikova and Miras Koblan and Egor Barashov and Mo Kordzanganeh and Markus Pflitsch and Alexey Melnikov},
  journal={arXiv preprint arXiv:2302.07181v2},
  year={2023},
  url={http://arxiv.org/abs/2302.07181v2}
}","Serge Rainjonneau, Igor Tokarev, Sergei Iudin, Saaketh Rayaprolu, Karan Pinto, Daria Lemtiuzhnikova, Miras Koblan, Egor Barashov, Mo Kordzanganeh, Markus Pflitsch, Alexey Melnikov",,2026-04-18
Method,Robotics,,2023-03-02,3,2023,,Multi-UAV Adaptive Path Planning Using Deep Reinforcement Learning,,http://arxiv.org/abs/2303.01150v1,"Efficient aerial data collection is important in many remote sensing applications. In large-scale monitoring scenarios, deploying a team of unmanned aerial vehicles (UAVs) offers improved spatial coverage and robustness against individual failures. However, a key challenge is cooperative path planning for the UAVs to efficiently achieve a joint mission goal. We propose a novel multi-agent informative path planning approach based on deep reinforcement learning for adaptive terrain monitoring scenarios using UAV teams. We introduce new network feature representations to effectively learn path planning in a 3D workspace. By leveraging a counterfactual baseline, our approach explicitly addresses credit assignment to learn cooperative behaviour. Our experimental evaluation shows improved planning performance, i.e. maps regions of interest more quickly, with respect to non-counterfactual variants. Results on synthetic and real-world data show that our approach has superior performance compared to state-of-the-art non-learning-based methods, while being transferable to varying team sizes and communication constraints.",,"8 pages, 8 figures","@article{westheider2023multiuav,
  title={Multi-UAV Adaptive Path Planning Using Deep Reinforcement Learning},
  author={Jonas Westheider and Julius Rückin and Marija Popović},
  journal={arXiv preprint arXiv:2303.01150v1},
  year={2023},
  url={http://arxiv.org/abs/2303.01150v1}
}","Jonas Westheider, Julius Rückin, Marija Popović",,2026-04-18
Method,Computer Vision,,2023-08-25,8,2023,,Deep learning-based interactive segmentation in remote sensing,,http://arxiv.org/abs/2308.13174v3,"Interactive segmentation, a computer vision technique where a user provides guidance to help an algorithm segment a feature of interest in an image, has achieved outstanding accuracy and efficient human-computer interaction. However, few studies have discussed its application to remote sensing imagery, where click-based interactive segmentation could greatly facilitate the analysis of complicated landscapes. This study aims to bridge the gap between click-based interactive segmentation and remote sensing image analysis by conducting a benchmark study on various click-based interactive segmentation models. We assessed the performance of five state-of-the-art interactive segmentation methods (Reviving Iterative Training with Mask Guidance for Interactive Segmentation (RITM), FocalClick, SimpleClick, Iterative Click Loss (ICL), and Segment Anything (SAM)) on two high-resolution aerial imagery datasets. The Cascade-Forward Refinement (CFR) approach, an innovative inference strategy for interactive segmentation, was also introduced to enhance the segmentation results without requiring manual efforts. We further integrated CFR into all models for comparison. The performance of these methods on various land cover types, different object sizes, and multiple band combinations in the datasets was evaluated. The SimpleClick-CFR model consistently outperformed the other methods in our experiments. Building upon these findings, we developed a dedicated online tool called SegMap for interactive segmentation of remote sensing data. SegMap incorporates a well-performing interactive model that is fine-tuned with remote sensing data. Unlike existing interactive segmentation tools, SegMap offers robust interactivity, modifiability, and adaptability to analyze remote sensing imagery.",,,"@article{wang2023deep,
  title={Deep learning-based interactive segmentation in remote sensing},
  author={Zhe Wang and Shoukun Sun and Xiang Que and Xiaogang Ma and Carmen Galaz Garcia},
  journal={arXiv preprint arXiv:2308.13174v3},
  year={2023},
  url={http://arxiv.org/abs/2308.13174v3}
}","Zhe Wang, Shoukun Sun, Xiang Que, Xiaogang Ma, Carmen Galaz Garcia",,2026-04-18
Method,Computer Vision,Artificial Intelligence,2023-09-27,9,2023,,Seeing Beyond the Patch: Scale-Adaptive Semantic Segmentation of High-resolution Remote Sensing Imagery based on Reinforcement Learning,,http://arxiv.org/abs/2309.15372v1,"In remote sensing imagery analysis, patch-based methods have limitations in capturing information beyond the sliding window. This shortcoming poses a significant challenge in processing complex and variable geo-objects, which results in semantic inconsistency in segmentation results. To address this challenge, we propose a dynamic scale perception framework, named GeoAgent, which adaptively captures appropriate scale context information outside the image patch based on the different geo-objects. In GeoAgent, each image patch's states are represented by a global thumbnail and a location mask. The global thumbnail provides context beyond the patch, and the location mask guides the perceived spatial relationships. The scale-selection actions are performed through a Scale Control Agent (SCA). A feature indexing module is proposed to enhance the ability of the agent to distinguish the current image patch's location. The action switches the patch scale and context branch of a dual-branch segmentation network that extracts and fuses the features of multi-scale patches. The GeoAgent adjusts the network parameters to perform the appropriate scale-selection action based on the reward received for the selected scale. The experimental results, using two publicly available datasets and our newly constructed dataset WUSU, demonstrate that GeoAgent outperforms previous segmentation methods, particularly for large-scale mapping applications.",,,"@article{liu2023seeing,
  title={Seeing Beyond the Patch: Scale-Adaptive Semantic Segmentation of High-resolution Remote Sensing Imagery based on Reinforcement Learning},
  author={Yinhe Liu and Sunan Shi and Junjue Wang and Yanfei Zhong},
  journal={arXiv preprint arXiv:2309.15372v1},
  year={2023},
  url={http://arxiv.org/abs/2309.15372v1}
}","Yinhe Liu, Sunan Shi, Junjue Wang, Yanfei Zhong",SEG,2026-04-18
Method,Computer Vision,,2023-10-07,10,2023,,Tree-GPT: Modular Large Language Model Expert System for Forest Remote Sensing Image Understanding and Interactive Analysis,,http://arxiv.org/abs/2310.04698v1,"This paper introduces a novel framework, Tree-GPT, which incorporates Large Language Models (LLMs) into the forestry remote sensing data workflow, thereby enhancing the efficiency of data analysis. Currently, LLMs are unable to extract or comprehend information from images and may generate inaccurate text due to a lack of domain knowledge, limiting their use in forestry data analysis. To address this issue, we propose a modular LLM expert system, Tree-GPT, that integrates image understanding modules, domain knowledge bases, and toolchains. This empowers LLMs with the ability to comprehend images, acquire accurate knowledge, generate code, and perform data analysis in a local environment. Specifically, the image understanding module extracts structured information from forest remote sensing images by utilizing automatic or interactive generation of prompts to guide the Segment Anything Model (SAM) in generating and selecting optimal tree segmentation results. The system then calculates tree structural parameters based on these results and stores them in a database. Upon receiving a specific natural language instruction, the LLM generates code based on a thought chain to accomplish the analysis task. The code is then executed by an LLM agent in a local environment and . For ecological parameter calculations, the system retrieves the corresponding knowledge from the knowledge base and inputs it into the LLM to guide the generation of accurate code. We tested this system on several tasks, including Search, Visualization, and Machine Learning Analysis. The prototype system performed well, demonstrating the potential for dynamic usage of LLMs in forestry research and environmental sciences.",,,"@article{du2023treegpt,
  title={Tree-GPT: Modular Large Language Model Expert System for Forest Remote Sensing Image Understanding and Interactive Analysis},
  author={Siqi Du and Shengjun Tang and Weixi Wang and Xiaoming Li and Renzhong Guo},
  journal={arXiv preprint arXiv:2310.04698v1},
  year={2023},
  url={http://arxiv.org/abs/2310.04698v1}
}","Siqi Du, Shengjun Tang, Weixi Wang, Xiaoming Li, Renzhong Guo",,2026-04-18
